Time (s),Amplitude (0°) (V),Amplitude (45°) (V),Amplitude (70°) (V)
0.0003938775510204,0.1234247456017681,0.6311797370465074,0.3618395595673727
0.0004673469387755,0.9462944463603562,1.242355902665345,0.7727891513126856
0.0001734693877551,0.0544700440862669,0.5956585213096057,0.3278580866956794
0.0004857142857142,0.1520001695612671,0.6450967052563706,0.3754957451692888
0.0009081632653061,0.2814529218688686,0.7020314286220342,0.4341197394625578
0.0004489795918367,0.1405838521470029,0.6395937122248689,0.3700701450874684
0.0004673469387755,0.9462944463603562,1.242355902665345,0.7727891513126856
0.0009448979591836,0.2925079520947464,0.7064115778083594,0.4388705174981178
0.0003020408163265,0.0947465898824328,0.6167374106125407,0.3478821992330193
0.0002102040816326,0.0659895724739795,0.6017817469280884,0.3336352814815639
0.0001918367346938,0.0602308110011324,0.5987301017623488,0.3307521904426734
0.0005224489795918,0.1633962431843955,0.650513782574743,0.3808713357184912
0.000338775510204,0.106228653981071,0.6225766245108756,0.3535005463300425
0.0005408163265306,0.1690862141635253,0.653189876935359,0.3835401534257008
0.0003204081632653,0.1004892948749764,0.6196673337677157,0.3506972111797804
0.0006142857142857,0.1917879075399601,0.663675888457465,0.3940868387076819
0.0001918367346938,0.0602308110011324,0.5987301017623488,0.3307521904426734
0.0003755102040816,0.1176965702620453,0.6283329219809654,0.3590718132741489
0.0009632653061224,0.2980209501552427,0.7085664077007201,0.4412240270247052
0.0005959183673469,0.1861215909166421,0.6610873157670012,0.3914696312324037
0.0001,0.0314107590781283,0.5831749019371294,0.3161734772980065
0.0002653061224489,0.0832519071782893,0.6108160579681626,0.342217520249647
0.0009816326530612,0.3035240253253467,0.7106976452020235,0.4435628455785393
0.000504081632653,0.1577008317722666,0.6478160287403222,0.3781898365386671
0.0001,0.0314107590781283,0.5831749019371294,0.3161734772980065
0.0005775510204081,0.1804490771983034,0.6584767315469091,0.3888393894042029
0.0009081632653061,0.2814529218688686,0.7020314286220342,0.4341197394625578
0.0006510204081632,1.0031011950525934,1.2687866552293348,0.7992818024667356
-0.38375153855809363,-0.5795778108484806,-0.9258980606030378,0
0.9695865217379005,-0.039203466849808466,-0.5096544640046352,0
-0.6392223124373602,-0.6810153047456782,-0.416700474965479,0
-0.6096489360814026,-0.7519723465956261,0.010530441443699745,0
-0.41768477267765314,0.4382058974691063,-0.09633825547860453,0
0.2918139573633236,-0.3151866453346006,0.7554376738293098,0
0.0354760159298213,-0.47121030000031205,0.5613978736022516,0
-0.2835216287439333,-0.178089211992855,-0.7985233652095125,0
0.21181301574561195,-0.7094794730022884,0.9749012153072125,0
-0.21176500516854913,-0.2876484827821182,-0.5116401224964287,0
0.8822713594465104,-0.39471309654988307,-0.5586888451602203,0
0.49872181517323844,-0.5934604875272054,-0.2733271962107888,0
-0.6074545030178671,-0.6879860133010809,-0.8294333420704536,0
0.4107881280980217,-0.24763346361812766,-0.5117032275321203,0
0.4211710615988278,0.2420310446914511,0.37625454623419374,0
0.5221575957942641,0.7073422675282204,0.7065768514884299,0
0.2354654064682573,0.5616723040656626,0.7560900105956618,0
0.42548105204545195,0.9928039857539053,-0.41316266598071305,0
-0.44535903032590207,0.9818596345417301,-0.12811254103196412,0
0.7400833563673686,0.49599807849195354,0.13088544962544413,0
-0.9001313160507889,0.39032912453428703,-0.21714267508938034,0
-0.9948577847593907,-0.43899604062449393,-0.21282832135307506,0
0.6962629198819903,0.9124710553734463,0.6578312625043816,0
-0.16029260815537927,-0.4537083297025559,0.5449603034858828,0
0.9718035153293945,0.35114195973157014,0.3745728757815816,0
0.9406646597296904,-0.3770400850381086,-0.7772851131859013,0
-0.16304994094076175,0.7903006131775159,-0.9585103599915223,0
0.49193131804163914,0.8596318869837021,-0.601028954598112,0
0.7229126660511005,-0.22262964843540645,0.2996643131389096,0
0.7613566841616088,0.8936647740072117,-0.07341805584266936,0
-0.8112657722818246,0.6087911291977703,-0.3271698046209699,0
-0.7613505005845158,0.5621751601745697,0.3076870851777225,0
-0.7903356514289315,0.14272001483731933,0.9931853102072581,0
-0.14050226861986603,0.28566863578068413,0.29508005471704846,0
0.00294450863276019,-0.14229993365212534,-0.9824529659582806,0
-0.6996484434648642,0.9264857813293765,-0.4516518525483406,0
0.6623833780668411,-0.5235667296488886,0.7175027516627395,0
0.8308749856124757,-0.9356349092208789,0.7706586079479552,0
0.2698387655790351,-0.6406873119934058,0.14224677532288443,0
0.3378234458309253,-0.07950169843118315,0.2303396328248022,0
-0.952743455604242,0.7778660503176147,-0.07143752630856337,0
-0.04338013459299295,-0.4246078096537931,0.6632768233812034,0
0.6063938564592379,-0.4864935995809636,-0.4132345150961103,0
-0.8763514134082571,0.3244383821941601,0.08947241540260409,0
-0.5038656153127294,-0.1368799393184701,-0.44462104719764906,0
0.4214989368418318,-0.2125269030199488,0.3433169605529025,0
0.6277570166262929,0.43660172815021614,0.1158976038691546,0
-0.5444075557841264,0.8835566066728822,0.48253487574785003,0
-0.20172991043393562,-0.9032326463392721,-0.1544267246398705,0
0.2991139918364767,-0.4676054679823183,0.20886438953363196,0
0.4771779746812215,-0.516437634175605,0.16955418573340908,0
0.6884956465600309,0.43308891128139204,0.4002034955614149,1
0.8576324129659205,0.9691571847268181,-0.17023220012331475,1
-0.41678691901340836,0.6138279590872247,-0.8534152968249611,1
0.7415776112431725,-0.1786897080585761,0.4155557986690208,1
0.9237710845772849,0.8200338044895743,0.9294619420756651,1
-0.8966783132625249,0.33877235124406413,0.7663884887797769,0
0.28389348582809015,0.634667340369363,-0.3985483681363393,1
0.2869182474550358,-0.32726757578928534,-0.7582804746327907,1
0.9659760707763236,0.42558328669397527,0.20676283235420545,1
0.7338297886755201,-0.03257523009857688,0.12944947588242495,1
-0.5965015513964298,0.6171357455293756,0.5106892176782034,0
-0.5291988837335935,-0.33651648020061664,-0.06365175018128744,1
-0.32243262562885056,-0.0850579451445721,0.6537098627387332,0
0.44871343184794266,0.6897881787192097,-0.712188059094768,1
0.7989299044201861,0.8404135899423035,-0.6936376283692489,1
0.37033753540983483,0.6595307907614878,-0.06981397758093988,1
-0.9950299465968702,0.9569131859080644,-0.9854205542429688,1
-0.9061018053523928,0.5722481075972274,0.4877336011529627,0
-0.16361885899694073,-0.16080317541037537,0.33849401398720147,1
-0.8248784207220643,-0.6565452370197529,0.7643975843262873,0
-0.34090261282753853,0.21993438193908066,-0.05430916399271135,0
-0.6021587797984096,-0.8510866435202225,0.6559691092179956,0
0.5949054057754803,-0.5306951447481745,0.02364666913449387,0
-0.7340502949055534,0.9298064496387393,0.6928437518646293,0
-0.5727337937589396,-0.6160297841667588,0.14436392473500237,0
0.41251585927145173,0.4843584486747472,-0.27748658809797644,0
0.27980251972894266,0.02375523738740659,0.16609902633077,0
-0.4456095400251807,0.5341139719119536,-0.42452207123649033,0
-0.8630299525600291,0.6588566370951625,0.9862210010286268,0
-0.028414300135171322,-0.9238943443183438,0.5648688137695907,0
-0.47876095639623295,0.31284812882981794,0.04716867101324018,0
0.6955784017708928,0.35436862894063825,0.7477343579259628,0
0.24229728659603444,0.42774961452341764,0.1182980112553551,0
0.845061141862044,-0.7148732749649029,-0.5359631270319996,0
0.6829451212036528,-0.5579040688189603,0.953134517654888,0
-0.34608971635791486,-0.39864513635127463,-0.48178298282546006,0
-0.9453016374907204,-0.9204432302686913,-0.5496132936680882,0
0.5358662451588494,0.8988346136622036,0.025469746672094784,0
-0.12457762791269844,-0.1016522916575675,0.6081658258386888,0
-0.05672227353009007,-0.20615460136730102,0.9568328094816319,0
0.8490292728377049,-0.7717622246179372,0.03475435742712274,0
0.0711351979726833,0.4475731484071981,0.5697137555267053,0
-0.9003517287668594,-0.004337596441714497,0.3444671470129699,0
-0.9026021087307856,0.465116074137929,-0.9314207574630895,0
-0.015978456349293513,-0.5575171974050537,-0.1441766117932568,0
0.3938036148784123,0.11489156986571136,0.8484377631758488,0
-0.6766599326280629,0.6525953488282468,-0.574968006069208,0
0.9877587921813271,0.6951835742591301,-0.1545010846124235,0
0.4837856499675326,-0.9658898038035044,0.7354382441685461,0
-0.5614305146536114,0.8114050192429969,-0.4531928247612367,0
-0.8878029368207985,0.9263769384206093,0.14780607228261222,0
-0.4863029747015266,0.0944365048769571,0.3546909218304415,0
0.6661622447513826,-0.3656455418043283,-0.32911117262691714,0
-0.23292765793337922,0.19133850331521352,-0.01571713231773586,0
0.36578804828902256,0.3709533274614385,-0.6292276748312284,0
0.03111162487196517,-0.7604894340470596,0.23600299627075527,0
-0.49151995840959173,0.6965495013832905,-0.9027890595299857,0
0.5422723849733626,-0.12646298506311582,-0.8492928553793497,0
0.02198658695188116,-0.3618977270584427,0.7951962534482915,0
-0.5356869408553204,-0.3709573114118352,-0.7686897016551137,0
0.8113981401850117,-0.7336042720328448,0.18089499470618775,0
-0.5544819195346216,0.5095153533840902,0.23221649420370216,0
-0.9500119029314262,-0.8773847041509446,0.6979251982938319,0
0.32142747365810465,-0.004654946850786157,-0.9687893084568835,0
0.07523443486297543,-0.4376149544710235,-0.2547054303820837,0
-0.24427294377590214,0.580864461951901,0.532343492259781,0
-0.846997677471204,-0.3792979421227496,-0.10163740603474736,0
0.49239977265197843,-0.2018134050709084,-0.6274190466415674,0
-0.0019050331706418344,-0.4529000461686108,-0.03150814656378986,0
0.41727943313777005,0.09587167560823273,0.873791992765226,0
0.27813093703909897,-0.20100574783186986,0.8376936008775793,0
-0.6489061699216552,-0.9793634430174494,-0.11393694908657581,0
0.3956603092344009,0.8073694826306763,-0.9553820316741295,0
-0.7818666464571962,-0.31345221584534655,-0.744755931642304,0
-0.061020407197662996,0.4716171435484735,0.5169308228183795,0
-0.5760218339460592,0.5598799991751067,-0.08227480379857743,0
-0.548729125809768,-0.7246638625380788,0.13284149051941352,0
-0.610528190274807,0.5811436704208626,-0.007038299058888864,0
-0.8744232352701926,-0.9430516459855154,0.6434220119679133,0
0.623397080227307,-0.13245599813543185,-0.6140106267928274,0
0.43200777608485397,0.644690621702199,-0.9696021378705861,0
0.08904359067013345,0.7892303772729015,-0.8373727268693989,0
-0.08808513626823844,-0.8728087205049284,0.8840455495054467,0
-0.5483674077278151,-0.15248333623801713,0.6281306862425298,0
-0.09973162307680261,0.9109464611886473,-0.7810829360615763,0
-0.3207983840192312,-0.9174817447027463,0.8793528145424443,0
-0.26157470093684587,0.4979123773632461,0.8677865151624597,0
-0.3322386389709404,-0.6699754784161307,0.4920636347398313,0
-0.083923686493522,0.3880496834545599,-0.044899324415551556,0
-0.9057943930103713,-0.8524715071971398,-0.20788747972256671,0
0.8512657873667584,0.15368214093436583,0.7302537547578694,0
0.2781923926149572,0.04372709189408286,0.8239902328354709,0
-0.6125920094511783,0.8212868755164067,-0.618144420317658,0
-0.16598956994849123,-0.5951504310327604,-0.043066083709292435,0
0.2614661443667696,0.36871629617358814,-0.28074061836556186,0
0.9032489435740363,-0.27360251790635703,0.7252798540788015,0
-0.9063509301410635,0.5008995744940294,-0.8703366216968216,0
0.23890342553342836,0.3825865920657552,0.30674898778519744,0
0.6158280285883011,0.4877836510949096,0.843095745097225,0
0.5698818979652291,-0.1650416428722783,0.29674449762014343,0
-0.6355112379631525,-0.4641439175080375,0.8627952152468235,0
-0.9885399210857371,0.6945079847588813,-0.458617975620617,0
-0.6814616316265056,0.2913765154969994,0.8142676141440683,0
-0.11439829503011723,0.19299813141236233,0.9685133464023947,0
-0.2383424784787056,-0.6679014587149943,0.578367632747903,0
0.43088461692476177,0.7306660005010492,-0.052190913828290775,0
-0.9284719555900103,0.891266869437223,-0.16506986273168844,0
-0.6913429023155089,0.4494992082101139,0.42834804285862926,0
0.6353306657598101,0.8752813806176103,-0.09079751419824711,0
-0.6396745204506733,-0.34868269704044175,0.7524201791677816,0
0.8025404295552239,0.9927818240627719,-0.5177994904567991,0
-0.6364535628852013,0.9498501287514767,0.3204568608216398,0
0.10833280741275542,-0.79463583401933,0.24631331297553682,0
0.5354870637596791,-0.14329906224640898,0.940045350581066,0
0.19876594373734324,-0.5029842139195706,0.8011103273724725,0
0.03176720661106569,0.9273341367124122,-0.7884678722905958,0
0.5088348973901282,0.9175619077375272,0.763382580276708,0
0.35027434020123516,0.9955166352612745,0.976494257208598,0
-0.1662439115400398,-0.6828901793900088,-0.017233568047918313,0
0.23490502018917714,0.8113767358089365,-0.8454946904304832,0
0.4760297926017387,0.6684627451823679,0.10284468797098278,0
-0.5203724120844802,-0.6465198507646208,-0.5627602082620342,0
0.796149523442427,0.10469693292479954,0.498139065173576,0
0.24423315389877165,0.5506286053487435,-0.0435600050425311,0
0.586106298026823,0.42780422467098367,-0.0682645127735011,0
-0.14640387342062078,-0.7606990285555686,0.3196148346183776,0
-0.7302220391010541,0.9655364612953925,0.03545056462484153,0
-0.7179944326383083,-0.589563906051704,-0.2285419497288934,0
-0.7462410561121788,-0.4315013040616351,0.7542283199456596,0
-0.7520116577647922,-0.2283284837109818,0.8272985330123419,0
-0.40183003752605573,0.9825797641977139,-0.2614884786821079,0
-0.656971184449382,-0.08021135418248893,0.5770214200577661,0
0.8834884397550902,0.5006391414966245,-0.7289774400911317,0
-0.2227848752436392,0.9376199323123837,0.11684080463988256,0
0.5941455933696975,-0.5681081592673749,-0.7917347885716837,0
0.07115028260623313,-0.5499844314749254,0.8834642069509924,0
-0.6488634694090598,0.674366495582168,0.7577141948511126,0
-0.5618042274608925,-0.668356032586658,0.3235640943874658,0
0.8375808104457945,-0.09072531171106135,-0.5187799891522378,0
-0.15994217654074006,0.3796270279820173,-0.8466154470997393,0
0.8583767154180562,-0.5083523674819521,-0.8678378102242275,0
-0.9547986550137124,0.8903606898611109,0.3467586017128843,0
0.7058422057434468,-0.06605189799648992,-0.10504135364650535,0
0.36067415921095614,-0.8946357162745506,-0.010410405049029237,0
-0.9294397902941696,0.7673296950641229,0.7566136005798199,0
-0.13353848342701147,0.8686314096074581,0.6766646094577418,0
-0.11429865549179796,0.7868925089468097,0.8735951373796689,0
0.6569352187986388,-0.9037258865468789,-0.9339542760615716,0
0.7558895057626023,0.5924174638790349,0.20417432150424197,0
0.9639328763256914,-0.27319116724208414,0.6817100301080694,0
-0.639406887406986,0.5826316162365983,-0.5735257250023622,0
0.5471014723737264,0.3360787840582844,0.17735117616069518,0
-0.7736056003149132,-0.956800535726146,0.765387864627882,0
0.18282930908671124,0.23176869348640028,0.11301908409286932,0
-0.8141447289022015,-0.10616778217101008,0.31869536933349574,0
-0.27516355317034646,-0.3487801297852775,-0.35231761152796004,0
0.4597781318832559,-0.7457254517471961,-0.11336429123940461,0
0.6623660447411894,-0.5025497978108717,0.2478809000209905,0
-0.9244597748886572,0.5243716815227186,-0.8356327422000158,0
-0.4612484594992077,-0.5716103108991262,-0.9636852613931024,0
-0.3169132815902951,-0.4616289264565083,0.975802989747824,0
-0.4374344236758154,-0.5310993561043682,0.9157606711163271,0
-0.5140909130626004,-0.9556484116312736,-0.2048237289209638,0
-0.32371575417770493,0.9628907425337252,-0.31460734551342595,0
-0.8510617632092483,0.1176600455454282,-0.014392318667910464,0
-0.11026233715278977,0.5760355449293684,0.6953835609528869,0
0.6579191427071414,-0.7863165585849148,0.9488953686961676,0
0.40051778281854356,0.775432487271656,0.712538397885577,0
-0.019805668499102813,-0.5191933997718261,0.18070178585912267,0
0.3134780872711389,-0.5918864191292681,0.6641105297003667,0
-0.4859220165422342,-0.571946240319327,0.18026043825305504,0
-0.2202316973483467,-0.2897650418546558,0.42471366117799403,0
0.6469108663966541,0.7654772952312843,0.36091712276817534,0
0.45114317369236057,-0.4104865534039992,-0.6714691193110094,0
